City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
261,Santa Rosa,PH,2021-08-05 21:01:05,14.3122,121.1114,83.1,85,91,7.54,overcast clouds
262,Cherskiy,RU,2021-08-05 21:01:05,68.75,161.3,50.54,72,61,2.39,broken clouds
263,Rio Brilhante,BR,2021-08-05 21:01:05,-21.8019,-54.5464,75.56,25,90,4.27,overcast clouds
264,Isiro,CD,2021-08-05 21:01:05,2.7739,27.616,67.46,98,64,0.96,light rain
265,Ponta Do Sol,PT,2021-08-05 21:01:06,32.6667,-17.1,75.7,83,31,2.28,scattered clouds
266,Mungeli,IN,2021-08-05 21:01:06,22.0667,81.6833,77.04,88,93,7.16,overcast clouds
267,Shimoda,JP,2021-08-05 21:01:07,34.6667,138.95,79.11,87,38,10.54,moderate rain
268,Tachov,CZ,2021-08-05 21:01:07,49.7953,12.6337,58.64,94,12,2.64,few clouds
269,Pingtung,TW,2021-08-05 21:01:07,22.6714,120.4881,83.82,92,100,11.03,heavy intensity rain
270,Maldonado,UY,2021-08-05 21:01:08,-34.6667,-54.9167,61.23,87,77,9.98,broken clouds
271,Ilulissat,GL,2021-08-05 21:01:08,69.2167,-51.1,57.22,44,75,16.11,broken clouds
272,Katangli,RU,2021-08-05 21:01:08,51.7102,143.2326,52.66,97,100,13.27,overcast clouds
273,Englewood,US,2021-08-05 20:57:15,39.6478,-104.9878,94.41,19,0,3.0,clear sky
274,Chake Chake,TZ,2021-08-05 21:01:09,-5.2459,39.7666,72.52,84,5,8.14,clear sky
275,Riyadh,SA,2021-08-05 20:58:57,24.6877,46.7219,96.94,11,9,8.7,clear sky
276,Ishigaki,JP,2021-08-05 20:56:28,24.3448,124.1572,82.94,86,100,20.92,overcast clouds
277,Buala,SB,2021-08-05 21:01:10,-8.145,159.5921,79.72,79,87,9.86,light rain
278,Samana,DO,2021-08-05 21:00:13,19.2056,-69.3369,83.84,73,97,9.69,overcast clouds
279,Rawson,AR,2021-08-05 21:01:10,-43.3002,-65.1023,68.74,23,96,9.37,overcast clouds
280,Sur,OM,2021-08-05 21:01:11,22.5667,59.5289,92.39,47,49,10.96,scattered clouds
281,Touros,BR,2021-08-05 21:01:11,-5.1989,-35.4608,77.36,78,48,16.91,scattered clouds
282,Muddebihal,IN,2021-08-05 21:01:12,16.3333,76.1333,74.68,78,94,15.59,overcast clouds
283,Maykor,RU,2021-08-05 21:01:12,59.0059,55.88,54.36,96,14,6.24,few clouds
284,Ahar,IR,2021-08-05 21:01:12,38.4774,47.0699,70.74,35,2,3.49,clear sky
285,Las Cruces,US,2021-08-05 21:01:13,32.3123,-106.7783,96.06,26,1,1.99,clear sky
286,Andenes,NO,2021-08-05 21:01:15,69.3143,16.1194,53.58,94,90,5.75,overcast clouds
287,Amurrio,ES,2021-08-05 21:01:15,43.05,-3.0,66.47,94,91,3.6,overcast clouds
288,Bethel,US,2021-08-05 21:01:08,41.3712,-73.414,82.02,74,88,4.34,overcast clouds
289,Sterling,US,2021-08-05 20:57:26,39.0062,-77.4286,90.0,44,1,1.01,clear sky
290,Atar,MR,2021-08-05 21:01:15,20.5169,-13.0499,101.34,13,2,10.4,clear sky
291,Mayor Pablo Lagerenza,PY,2021-08-05 21:01:16,-19.9309,-60.7718,84.67,23,81,3.6,broken clouds
292,Salalah,OM,2021-08-05 21:00:20,17.0151,54.0924,76.6,89,93,8.32,overcast clouds
293,Tortoli,IT,2021-08-05 21:01:16,39.9256,9.6572,79.99,60,100,4.18,overcast clouds
294,Katsuura,JP,2021-08-05 21:01:03,35.1333,140.3,80.71,85,63,7.65,broken clouds
295,Vanavara,RU,2021-08-05 21:01:17,60.34,102.2797,60.75,71,82,5.01,broken clouds
296,Khatanga,RU,2021-08-05 21:01:17,71.9667,102.5,58.15,45,63,9.46,broken clouds
297,Pringsewu,ID,2021-08-05 21:01:18,-5.3582,104.9744,72.12,96,93,2.04,overcast clouds
298,Puerto Maldonado,PE,2021-08-05 21:01:18,-12.6,-69.1833,91.58,23,0,1.28,clear sky
299,Cidreira,BR,2021-08-05 21:01:18,-30.1811,-50.2056,61.36,88,97,16.26,moderate rain
300,Kampot,KH,2021-08-05 21:01:19,10.6167,104.1833,82.45,84,100,8.59,overcast clouds
301,Bairnsdale,AU,2021-08-05 21:01:19,-37.8333,147.6167,53.71,86,21,7.47,few clouds
302,Madison,US,2021-08-05 21:00:12,34.7334,-86.5667,88.34,64,75,1.01,broken clouds
303,Jacqueville,CI,2021-08-05 21:01:20,5.2052,-4.4146,78.71,87,94,11.45,light rain
304,Sisimiut,GL,2021-08-05 21:01:20,66.9395,-53.6735,46.22,89,100,16.8,moderate rain
305,Biltine,TD,2021-08-05 21:01:21,14.5333,20.9167,82.38,62,99,11.25,overcast clouds
306,Ikongo,MG,2021-08-05 21:01:21,-21.8833,47.4333,58.59,96,83,2.19,broken clouds
307,Vagur,FO,2021-08-05 21:01:21,61.4732,-6.8119,53.89,91,100,10.13,overcast clouds
308,Alyangula,AU,2021-08-05 21:01:22,-13.8483,136.4192,72.05,50,90,17.74,overcast clouds
309,Lerik,AZ,2021-08-05 21:01:22,38.7726,48.4128,69.94,35,0,2.66,clear sky
310,Bumba,CD,2021-08-05 21:01:22,2.1833,22.4667,72.07,92,38,3.44,light rain
311,Lorengau,PG,2021-08-05 21:01:23,-2.0226,147.2712,80.33,82,100,7.23,overcast clouds
312,Svetlogorsk,BY,2021-08-05 21:01:23,52.6333,29.7333,62.87,78,79,7.61,broken clouds
313,Mocuba,MZ,2021-08-05 21:01:23,-16.8392,36.9856,64.67,93,16,2.64,few clouds
314,Port-Gentil,GA,2021-08-05 21:01:24,-0.7193,8.7815,77.77,79,90,11.25,overcast clouds
315,Manta,EC,2021-08-05 21:01:24,-0.95,-80.7333,76.08,75,17,15.66,few clouds
316,La Asuncion,VE,2021-08-05 21:01:24,11.0333,-63.8628,91.13,52,0,13.8,clear sky
317,Yorkton,CA,2021-08-05 21:01:24,51.2167,-102.4677,80.19,34,31,7.2,scattered clouds
318,Lochem,NL,2021-08-05 21:01:25,52.1592,6.4111,66.11,85,86,5.35,overcast clouds
319,Ostrovnoy,RU,2021-08-05 21:01:25,68.0531,39.5131,51.21,79,100,4.45,overcast clouds
320,Deputatskiy,RU,2021-08-05 21:01:25,69.3,139.9,37.49,95,100,5.64,overcast clouds
321,Kahului,US,2021-08-05 21:01:26,20.8947,-156.47,83.97,80,24,13.0,few clouds
322,Shangzhi,CN,2021-08-05 21:01:26,45.2167,127.9667,64.53,97,100,5.57,heavy intensity rain
323,Kodiak,US,2021-08-05 21:01:26,57.79,-152.4072,53.8,93,100,2.91,overcast clouds
324,Farafangana,MG,2021-08-05 21:01:27,-22.8167,47.8333,65.43,86,56,8.86,light rain
325,Conde,BR,2021-08-05 21:01:27,-7.2597,-34.9075,73.45,82,25,13.42,scattered clouds
326,Namibe,AO,2021-08-05 21:01:28,-15.1961,12.1522,68.27,82,0,4.94,clear sky
327,Mananara,MG,2021-08-05 21:01:28,-16.1667,49.7667,67.03,82,100,6.62,overcast clouds
328,Umtata,ZA,2021-08-05 21:01:28,-31.5889,28.7844,61.63,40,92,4.0,overcast clouds
329,Dali,CN,2021-08-05 21:01:29,25.7,100.1833,62.92,88,36,1.3,scattered clouds
330,Maturin,VE,2021-08-05 21:01:29,9.75,-63.1767,86.22,64,5,4.14,clear sky
331,Hami,CN,2021-08-05 21:01:29,42.8,93.45,84.02,20,95,8.39,overcast clouds
332,Garowe,SO,2021-08-05 21:01:30,8.4054,48.4845,80.2,51,29,29.1,scattered clouds
333,Bukachacha,RU,2021-08-05 21:01:30,52.9833,116.9167,55.89,94,99,1.48,overcast clouds
334,High Rock,BS,2021-08-05 21:01:31,26.6208,-78.2833,84.4,72,65,10.54,broken clouds
335,Nelson Bay,AU,2021-08-05 21:01:31,-32.7167,152.15,48.96,72,0,17.02,clear sky
336,Kudahuvadhoo,MV,2021-08-05 21:01:32,2.6708,72.8944,81.46,75,81,7.0,broken clouds
337,Verkhnevilyuysk,RU,2021-08-05 21:01:33,63.4453,120.3167,52.45,59,0,5.12,clear sky
338,Rocha,UY,2021-08-05 21:00:26,-34.4833,-54.3333,59.49,87,100,8.63,overcast clouds
339,Camana,PE,2021-08-05 21:01:34,-16.6228,-72.7111,65.16,76,4,6.96,clear sky
340,Bouca,CF,2021-08-05 21:01:34,6.5105,18.2733,71.17,93,93,0.85,overcast clouds
341,Cockburn Town,TC,2021-08-05 21:01:36,21.4612,-71.1419,82.99,79,63,18.86,broken clouds
342,Killybegs,IE,2021-08-05 21:01:36,54.6333,-8.45,60.46,94,99,2.62,overcast clouds
343,Ellensburg,US,2021-08-05 21:00:48,46.9965,-120.5479,97.25,13,1,20.33,clear sky
344,Barcelos,PT,2021-08-05 21:01:37,41.5388,-8.6151,68.85,93,1,4.65,clear sky
345,Beboto,TD,2021-08-05 21:01:37,8.2668,16.939,71.28,93,27,3.94,light rain
346,Lukovetskiy,RU,2021-08-05 21:01:37,64.2956,41.9211,39.18,96,3,1.45,clear sky
347,Terrace,CA,2021-08-05 21:01:18,54.5163,-128.6035,65.43,59,98,5.61,light rain
348,Las Guacamayas,MX,2021-08-05 21:01:38,18.0167,-102.2167,85.14,66,99,4.92,overcast clouds
349,Capreol,CA,2021-08-05 21:01:38,46.706,-80.9225,79.92,65,99,3.0,overcast clouds
350,Najran,SA,2021-08-05 21:01:39,17.4924,44.1277,86.38,32,100,7.85,overcast clouds
351,Mbini,GQ,2021-08-05 21:01:39,1.574,9.6134,76.66,85,75,5.41,light rain
352,Constitucion,CL,2021-08-05 21:01:39,-35.3333,-72.4167,55.36,78,94,5.3,overcast clouds
353,San Cristobal,VE,2021-08-05 21:01:40,7.7669,-72.225,77.63,62,38,7.07,scattered clouds
354,Salekhard,RU,2021-08-05 21:01:40,66.53,66.6019,61.41,80,97,6.17,overcast clouds
355,Tofield,CA,2021-08-05 21:01:41,53.3668,-112.6686,90.48,16,24,7.76,few clouds
356,Haines Junction,CA,2021-08-05 21:01:41,60.7522,-137.5108,70.03,59,84,4.25,light rain
357,Mitsamiouli,KM,2021-08-05 21:01:41,-11.3847,43.2844,76.26,70,6,5.41,clear sky
358,Matam,SN,2021-08-05 21:01:42,15.6175,-13.3303,92.98,49,19,8.75,few clouds
359,Emba,KZ,2021-08-05 21:01:42,48.8264,58.1442,86.02,23,97,6.4,overcast clouds
360,Villazon,BO,2021-08-05 21:01:43,-22.0866,-65.5942,56.66,8,2,11.48,clear sky
361,Kihei,US,2021-08-05 21:01:43,20.785,-156.4656,83.97,77,31,1.48,scattered clouds
362,College,US,2021-08-05 21:01:37,64.8569,-147.8028,82.0,51,1,3.0,clear sky
363,Aksarka,RU,2021-08-05 21:01:43,66.5606,67.7975,63.1,73,94,7.29,overcast clouds
364,Tiznit,MA,2021-08-05 21:01:44,29.5833,-9.5,71.31,72,7,2.26,clear sky
365,Waipawa,NZ,2021-08-05 21:01:45,-41.4122,175.5153,49.03,90,100,4.21,overcast clouds
366,Port Hardy,CA,2021-08-05 21:01:45,50.6996,-127.4199,58.98,93,100,6.6,light rain
367,Porto Murtinho,BR,2021-08-05 21:01:45,-21.6989,-57.8825,80.6,20,100,3.47,overcast clouds
368,Khovu-Aksy,RU,2021-08-05 21:01:45,51.1333,93.6,50.65,94,100,1.39,light rain
369,Luena,AO,2021-08-05 21:01:46,-11.7833,19.9167,56.1,27,0,3.4,clear sky
370,Damietta,EG,2021-08-05 21:01:47,31.4165,31.8133,83.73,65,0,3.06,clear sky
371,Flinders,AU,2021-08-05 21:01:47,-34.5833,150.8552,51.39,75,0,8.32,clear sky
372,Mariental,NA,2021-08-05 21:01:47,-24.6333,17.9667,60.08,18,8,10.22,clear sky
373,Los Llanos De Aridane,ES,2021-08-05 21:01:48,28.6585,-17.9182,69.55,95,20,16.11,few clouds
374,Lapeer,US,2021-08-05 21:01:48,43.0514,-83.3188,86.34,39,75,6.91,broken clouds
375,Hay River,CA,2021-08-05 21:01:49,60.8156,-115.7999,61.12,55,100,6.04,overcast clouds
376,Henties Bay,NA,2021-08-05 21:01:49,-22.116,14.2845,54.86,85,3,8.84,clear sky
377,Yatou,CN,2021-08-05 21:01:49,37.15,122.3833,72.75,95,100,6.98,light rain
378,Husavik,IS,2021-08-05 21:01:50,66.0449,-17.3389,52.74,83,73,5.68,broken clouds
379,Akyab,MM,2021-08-05 21:01:51,20.15,92.9,79.99,85,100,8.1,moderate rain
380,Ostersund,SE,2021-08-05 21:01:51,63.1792,14.6357,59.61,67,40,9.22,scattered clouds
381,Jumla,NP,2021-08-05 21:01:18,29.2747,82.1838,63.07,97,99,1.43,overcast clouds
382,Sao Joao,BR,2021-08-05 21:01:52,-8.8756,-36.3667,63.23,96,86,9.78,overcast clouds
383,Noumea,NC,2021-08-05 21:00:05,-22.2763,166.4572,69.01,99,66,9.44,broken clouds
384,Wenceslau Braz,BR,2021-08-05 21:01:52,-23.8739,-49.8028,61.12,61,100,10.78,overcast clouds
385,Mackay,AU,2021-08-05 21:01:53,-21.15,149.2,50.68,59,5,12.03,clear sky
386,Guider,CM,2021-08-05 21:01:53,9.9342,13.9486,74.71,87,63,3.38,moderate rain
387,Aklavik,CA,2021-08-05 21:01:55,68.2191,-135.0107,66.78,41,62,16.87,broken clouds
388,Santa Barbara,US,2021-08-05 21:01:55,34.7333,-120.0343,91.13,18,0,9.93,clear sky
389,Aras,ES,2021-08-05 21:01:56,42.5617,-2.356,70.21,60,0,10.36,clear sky
390,Mendoza,AR,2021-08-05 21:01:57,-32.8908,-68.8272,69.71,24,16,4.41,few clouds
391,Nurota,UZ,2021-08-05 21:01:59,40.5614,65.6886,77.09,21,0,8.39,clear sky
392,Cayenne,GF,2021-08-05 21:00:08,4.9333,-52.3333,82.44,78,0,6.91,clear sky
393,Sibu,MY,2021-08-05 21:01:59,2.3,111.8167,75.56,89,100,1.77,overcast clouds
394,Maloy,NO,2021-08-05 21:02:00,61.9353,5.1136,64.87,76,74,5.01,broken clouds
395,Torit,SS,2021-08-05 21:02:00,4.4133,32.5678,74.66,71,90,2.98,overcast clouds
396,Bima,ID,2021-08-05 21:02:00,-8.4667,118.7167,72.75,95,100,3.62,overcast clouds
397,Hwange,ZW,2021-08-05 21:02:01,-18.3693,26.5019,62.11,38,0,2.33,clear sky
398,Bairiki,KI,2021-08-05 21:02:02,1.3292,172.9752,82.69,64,8,12.26,clear sky
399,New Plymouth,NZ,2021-08-05 21:02:02,-39.0667,174.0833,52.05,94,78,5.93,broken clouds
400,Wawa,NG,2021-08-05 21:02:02,9.9022,4.4192,73.87,90,100,5.57,overcast clouds
401,Cabo San Lucas,MX,2021-08-05 21:02:03,22.8909,-109.9124,91.18,65,85,7.0,overcast clouds
402,Ust-Kuyga,RU,2021-08-05 21:02:03,70.0167,135.6,44.46,72,100,19.82,overcast clouds
403,Uruzgan,AF,2021-08-05 21:02:04,32.8333,66.0,73.17,21,0,5.1,clear sky
404,Skibotn,NO,2021-08-05 21:02:04,69.3913,20.2679,54.46,83,100,4.68,overcast clouds
405,Balkhash,KZ,2021-08-05 21:01:13,46.844,74.9804,73.26,44,6,14.61,clear sky
406,Plettenberg Bay,ZA,2021-08-05 21:02:04,-34.0527,23.3716,57.67,93,85,3.2,light rain
407,Sabang,ID,2021-08-05 21:02:05,5.8933,95.3214,83.39,74,100,21.3,overcast clouds
408,Victoria,HK,2021-08-05 21:00:58,22.2855,114.1577,82.45,95,100,11.01,moderate rain
409,Lerwick,GB,2021-08-05 21:02:05,60.1545,-1.1494,59.0,92,62,17.0,broken clouds
410,Houma,US,2021-08-05 20:59:58,29.5958,-90.7195,91.0,46,79,5.06,broken clouds
411,Khani,GE,2021-08-05 21:02:06,41.9563,42.9566,71.17,80,79,5.08,broken clouds
412,Jaffna,LK,2021-08-05 21:00:16,9.6685,80.0074,83.08,78,100,17.4,overcast clouds
413,Passa Quatro,BR,2021-08-05 21:02:06,-22.3903,-44.9667,58.28,66,88,2.71,overcast clouds
414,Trairi,BR,2021-08-05 20:58:13,-3.2778,-39.2689,79.45,74,69,12.75,broken clouds
415,Sangar,RU,2021-08-05 21:02:07,63.9242,127.4739,58.35,46,0,3.98,clear sky
416,Gornopravdinsk,RU,2021-08-05 21:02:07,60.05,69.9,62.17,86,100,1.45,overcast clouds
417,Torrington,US,2021-08-05 21:02:07,41.8007,-73.1212,79.66,82,100,4.18,overcast clouds
418,Elyria,US,2021-08-05 21:02:08,41.3684,-82.1077,85.48,46,0,3.78,clear sky
419,Vostok,RU,2021-08-05 21:02:08,46.4856,135.8833,65.43,97,100,4.07,overcast clouds
420,Mayo,US,2021-08-05 21:02:08,38.8876,-76.5119,90.86,51,7,3.0,clear sky
421,Mayya,RU,2021-08-05 21:02:09,61.7333,130.2811,54.72,49,30,5.01,scattered clouds
422,Grootfontein,NA,2021-08-05 21:02:09,-19.5667,18.1167,61.11,29,2,2.86,clear sky
423,Olafsvik,IS,2021-08-05 21:02:09,64.8945,-23.7142,56.05,80,19,5.53,few clouds
424,Itarema,BR,2021-08-05 21:02:10,-2.9248,-39.9167,79.68,73,41,13.73,scattered clouds
425,Safford,US,2021-08-05 21:02:11,32.834,-109.7076,98.06,24,1,4.61,clear sky
426,Chernyshevskiy,RU,2021-08-05 21:02:11,63.0128,112.4714,53.65,47,32,5.95,scattered clouds
427,Fukue,JP,2021-08-05 21:02:12,32.6881,128.8419,81.93,86,0,8.05,clear sky
428,Tessalit,ML,2021-08-05 21:02:13,20.1986,1.0114,93.4,35,66,12.95,broken clouds
429,Roald,NO,2021-08-05 21:01:15,62.5833,6.1333,59.9,63,0,10.36,clear sky
430,Tosya,TR,2021-08-05 21:02:13,41.0155,34.0401,69.71,69,0,2.21,clear sky
431,Nagato,JP,2021-08-05 21:02:14,34.3833,131.2,74.19,82,0,3.8,clear sky
432,Cooma,AU,2021-08-05 21:02:14,-36.2333,149.1333,31.6,95,2,2.42,clear sky
433,Shenzhen,CN,2021-08-05 21:01:35,22.5455,114.0683,82.35,98,100,5.44,overcast clouds
434,Evensk,RU,2021-08-05 21:02:14,61.95,159.2333,50.31,71,92,39.03,overcast clouds
435,Veraval,IN,2021-08-05 21:02:15,20.9,70.3667,81.18,82,100,15.37,overcast clouds
436,Alta Floresta,BR,2021-08-05 21:02:15,-9.8756,-56.0861,91.09,21,100,1.39,overcast clouds
437,Nantucket,US,2021-08-05 21:00:26,41.2835,-70.0995,74.97,94,100,16.37,overcast clouds
438,Port Keats,AU,2021-08-05 21:02:16,-14.25,129.55,66.33,24,95,13.2,overcast clouds
439,Sao Felix Do Xingu,BR,2021-08-05 21:02:16,-6.6447,-51.995,88.56,25,41,2.82,scattered clouds
440,Kattivakkam,IN,2021-08-05 21:02:16,13.2167,80.3167,80.69,68,100,14.76,overcast clouds
441,Prince Rupert,CA,2021-08-05 21:00:10,54.3161,-130.3201,63.0,73,100,6.38,light rain
442,Hambantota,LK,2021-08-05 21:02:17,6.1241,81.1185,79.05,82,98,17.58,overcast clouds
443,Griffith,US,2021-08-05 21:02:17,41.5284,-87.4237,86.95,43,1,1.01,clear sky
444,Ziro,IN,2021-08-05 21:02:18,27.6333,93.8333,57.94,96,75,2.75,broken clouds
445,Lavrentiya,RU,2021-08-05 21:02:18,65.5833,-171.0,53.67,95,100,5.68,moderate rain
446,Komsomolskiy,UZ,2021-08-05 21:02:19,40.4272,71.7189,78.22,31,34,9.22,scattered clouds
447,Tefe,BR,2021-08-05 21:02:19,-3.3542,-64.7114,90.64,45,48,1.86,scattered clouds
448,Darhan,MN,2021-08-05 21:02:19,49.4867,105.9228,61.63,83,66,3.51,broken clouds
449,Mossendjo,CG,2021-08-05 21:02:20,-2.9506,12.7261,70.61,83,38,5.28,scattered clouds
450,Coahuayana,MX,2021-08-05 21:02:20,18.7333,-103.6833,81.57,82,100,2.89,overcast clouds
451,Coquimbo,CL,2021-08-05 21:02:20,-29.9533,-71.3436,57.69,79,15,6.08,few clouds
452,Kuching,MY,2021-08-05 21:02:21,1.55,110.3333,79.02,89,40,2.3,scattered clouds
453,Faya,SA,2021-08-05 21:02:21,18.3851,42.4509,68.16,67,79,2.13,broken clouds
454,Lixourion,GR,2021-08-05 21:02:21,38.2019,20.4314,81.9,72,7,5.66,clear sky
455,Ancud,CL,2021-08-05 21:02:22,-41.8697,-73.8203,52.43,89,100,9.51,overcast clouds
456,Poso,ID,2021-08-05 21:02:22,-1.3959,120.7524,76.93,83,48,5.01,scattered clouds
457,Bundaberg,AU,2021-08-05 21:02:22,-24.85,152.35,53.22,77,60,1.99,broken clouds
458,Lasa,IT,2021-08-05 21:02:23,46.6166,10.7002,59.61,83,89,4.47,overcast clouds
459,Macau,MO,2021-08-05 21:02:23,22.2006,113.5461,82.2,94,40,6.91,light intensity shower rain
460,Hanstholm,DK,2021-08-05 21:02:23,57.1167,8.6167,61.63,74,92,14.27,overcast clouds
461,Arica,CL,2021-08-05 21:02:24,-18.475,-70.3042,64.26,73,7,6.8,clear sky
462,Porirua,NZ,2021-08-05 21:00:47,-41.1333,174.85,52.56,73,96,1.01,overcast clouds
463,Beyneu,KZ,2021-08-05 21:02:24,45.3167,55.2,92.32,20,96,5.21,overcast clouds
464,Ha Giang,VN,2021-08-05 21:02:25,22.8333,104.9833,79.72,86,100,3.38,overcast clouds
465,Prattville,US,2021-08-05 21:02:25,32.464,-86.4597,88.99,55,1,4.61,clear sky
466,El Real De Santa Maria,PA,2021-08-05 21:02:25,8.109,-77.7325,80.28,94,100,2.46,overcast clouds
467,Canals,ES,2021-08-05 21:00:09,38.9625,-0.5844,79.81,84,13,1.01,few clouds
468,Lac Du Bonnet,CA,2021-08-05 21:02:26,50.2536,-96.0612,64.58,65,90,14.27,overcast clouds
469,Chapais,CA,2021-08-05 21:02:27,49.7834,-74.8492,76.78,43,99,7.72,overcast clouds
470,Viedma,AR,2021-08-05 21:02:27,-40.8135,-62.9967,69.93,25,14,19.28,few clouds
471,Severnyy,RU,2021-08-05 21:02:27,50.677,36.5532,71.64,56,0,6.71,light rain
472,Bara,NG,2021-08-05 21:02:28,10.3744,10.7288,72.61,94,63,8.28,moderate rain
473,Mandalgovi,MN,2021-08-05 21:02:28,45.7625,106.2708,63.88,45,47,8.39,scattered clouds
474,Caxito,AO,2021-08-05 21:02:28,-8.5785,13.6643,71.22,90,14,2.75,few clouds
475,Jogindarnagar,IN,2021-08-05 21:02:28,31.9833,76.7667,71.28,83,9,4.81,clear sky
476,Malinovoye Ozero,RU,2021-08-05 21:02:29,51.6753,79.7825,64.31,64,79,5.79,broken clouds
477,Ahipara,NZ,2021-08-05 21:02:29,-35.1667,173.1667,56.41,84,48,14.74,scattered clouds
478,Visby,SE,2021-08-05 21:02:29,57.6409,18.296,64.94,82,0,6.91,clear sky
479,Babayurt,RU,2021-08-05 21:02:31,43.6002,46.7789,76.44,53,5,1.79,clear sky
480,Matara,LK,2021-08-05 21:02:31,5.9485,80.5353,77.9,87,98,13.24,overcast clouds
481,Olinda,BR,2021-08-05 21:02:31,-8.0089,-34.8553,73.13,88,75,5.75,mist
482,Esmeraldas,BR,2021-08-05 21:02:31,-19.7625,-44.3139,68.02,44,100,11.65,overcast clouds
483,Kenitra,MA,2021-08-05 21:02:32,34.261,-6.5802,72.84,79,0,4.61,clear sky
484,Vanimo,PG,2021-08-05 21:02:32,-2.6741,141.3028,75.88,88,16,4.41,few clouds
485,Sampang,ID,2021-08-05 21:02:33,-7.1872,113.2394,78.75,83,97,5.93,overcast clouds
486,Khorramabad,IR,2021-08-05 21:02:33,33.4878,48.3558,80.65,27,69,2.93,broken clouds
487,Gemlik,TR,2021-08-05 21:02:33,40.4309,29.1597,85.24,42,1,4.92,clear sky
488,Vila Real,PT,2021-08-05 21:02:34,41.3006,-7.7441,64.06,78,0,5.48,clear sky
489,Dharchula,IN,2021-08-05 21:02:34,29.85,80.5333,72.59,93,99,0.78,overcast clouds
490,Dudinka,RU,2021-08-05 21:02:34,69.4058,86.1778,63.23,65,93,5.26,overcast clouds
491,Missoula,US,2021-08-05 21:00:05,47.0166,-113.8009,88.3,13,2,4.09,clear sky
492,Whyalla,AU,2021-08-05 21:02:35,-33.0333,137.5833,54.23,68,100,2.3,overcast clouds
493,Nicoya,CR,2021-08-05 21:02:35,10.1483,-85.452,80.82,84,99,4.14,overcast clouds
494,Boende,CD,2021-08-05 21:02:36,-0.2167,20.8667,73.42,77,10,3.49,clear sky
495,Abu Zabad,SD,2021-08-05 21:02:36,12.35,29.25,82.31,59,92,8.48,overcast clouds
496,Bondo,CD,2021-08-05 21:02:37,3.8146,23.6866,68.74,99,57,2.98,light rain
497,Matagami,CA,2021-08-05 21:02:37,49.7502,-77.6328,80.71,61,75,8.05,broken clouds
498,Amapa,BR,2021-08-05 21:02:37,1.0,-52.0,76.3,81,100,0.45,overcast clouds
499,Eureka,US,2021-08-05 21:02:38,40.8021,-124.1637,75.67,74,59,7.0,broken clouds
500,Chone,EC,2021-08-05 21:02:38,-0.6833,-80.1,82.8,63,74,7.92,broken clouds
501,Durban,ZA,2021-08-05 21:02:38,-29.8579,31.0292,64.02,94,0,3.76,clear sky
502,Clyde River,CA,2021-08-05 21:02:39,70.4692,-68.5914,34.9,98,100,10.89,moderate rain
503,Aripuana,BR,2021-08-05 21:02:39,-9.1667,-60.6333,92.48,26,61,1.95,broken clouds
504,Stokmarknes,NO,2021-08-05 21:02:39,68.5646,14.9108,54.37,93,99,9.37,overcast clouds
505,Waddan,LY,2021-08-05 21:02:40,29.1614,16.139,92.86,13,38,8.59,scattered clouds
506,Resistencia,AR,2021-08-05 21:02:40,-27.4606,-58.9839,67.08,68,96,5.26,overcast clouds
507,Guanica,PR,2021-08-05 21:02:40,17.9716,-66.908,88.5,67,4,11.01,clear sky
508,Arkhangelskoye,RU,2021-08-05 21:02:41,55.8549,35.3287,55.76,98,75,5.5,broken clouds
509,Storforshei,NO,2021-08-05 21:02:41,66.4043,14.5233,54.66,81,20,2.3,few clouds
510,Longonjo,AO,2021-08-05 21:02:41,-12.9067,15.2533,65.35,26,0,0.81,clear sky
511,Montepuez,MZ,2021-08-05 21:02:42,-13.1256,38.9997,64.45,83,26,4.94,scattered clouds
512,Qaqortoq,GL,2021-08-05 21:02:42,60.7167,-46.0333,54.1,94,100,3.0,light rain
513,Villarrobledo,ES,2021-08-05 21:02:42,39.2699,-2.6012,82.78,22,0,8.57,clear sky
514,Muzhi,RU,2021-08-05 21:02:43,65.3667,64.6667,63.57,60,100,8.66,overcast clouds
515,Portree,GB,2021-08-05 21:02:43,57.4129,-6.1942,58.86,89,100,6.58,overcast clouds
516,Praya,CV,2021-08-05 21:02:43,14.9215,-23.5087,80.28,87,97,3.94,overcast clouds
517,Mezen,RU,2021-08-05 21:02:43,65.8522,44.24,47.75,95,100,4.47,overcast clouds
518,Altay,CN,2021-08-05 21:02:44,47.8667,88.1167,55.76,70,5,3.62,clear sky
519,Ambilobe,MG,2021-08-05 21:02:44,-13.2,49.05,70.81,67,56,2.86,broken clouds
520,Macas,EC,2021-08-05 20:59:16,-2.3167,-78.1167,76.75,57,75,1.14,broken clouds
521,High Level,CA,2021-08-05 21:01:36,58.5169,-117.136,75.61,43,64,7.96,broken clouds
522,Erzin,TR,2021-08-05 21:02:45,36.9559,36.2,81.12,68,44,0.87,scattered clouds
523,Xianyang,CN,2021-08-05 21:02:45,34.3378,108.7026,75.16,62,100,2.17,overcast clouds
524,Kaeo,NZ,2021-08-05 21:02:46,-35.1,173.7833,52.32,97,70,11.95,broken clouds
525,Ilebo,CD,2021-08-05 21:02:46,-4.3167,20.5833,75.85,32,0,0.96,clear sky
